GEOGRAPHY_CODE,total
W05000818,15
E05007124,70
E05002219,55
E05004545,10
E05008273,10
E05008071,35
E05008072,20
E05001961,10
E05004736,0
E05003764,0
E05001438,135
E05007660,10
E05004575,25
E05003667,20
E05008912,15
E05004201,0
E05000159,85
E05002308,10
E05008383,20
E05008771,20
W05000101,15
W05000102,5
E05004136,5
W05000628,45
E05007454,0
E05002617,0
E05008928,10
E05008913,10
E05002618,55
E05001253,120
E05008180,25
E05006562,15
W05000505,20
E05004374,65
E05004375,25
E05002712,15
E05008550,5
E05003765,0
E05005738,15
E05000395,5
E05002431,120
E05001635,75
E05000642,90
E05002122,65
E05005070,45
E05007401,10
E05008772,75
E05000098,60
E05000245,90
E05001360,95
E05000299,25
E05000099,75
W05000227,15
E05005160,70
E05000620,95
W05000276,55
E05008597,60
E05005443,5
E05001201,275
E05007526,10
E05005444,15
E05008885,15
E05008181,15
E05000678,115
E05000679,60
E05000680,130
E05001227,175
E05007554,0
E05001837,165
E05003773,15
E05006620,0
E05001962,40
W05000875,15
W05000819,5
E05007887,60
E05000925,25
E05002258,40
E05002259,30
E05002260,35
E05000318,70
E05000926,40
E05006482,30
E05003481,5
E05008274,15
E05006390,5
E05000681,55
E05008531,35
E05004251,20
E05006334,25
E05004394,0
E05006391,5
E05008886,40
W05000945,35
E05001381,85
E05005493,15
E05007150,5
E05003925,15
E05005976,10
E05005977,10
E05005422,35
E05000950,35
E05000468,80
E05006980,25
E05000261,50
E05006439,10
E05002186,100
E05005957,0
E05005526,5
E05001027,130
E05006915,25
E05004220,10
E05004056,0
E05000300,30
E05000469,15
E05008172,5
E05005307,10
E05008843,45
E05004917,20
E05007113,10
E05004798,15
E05002466,140
E05000396,25
E05000797,115
E05000798,65
E05001163,185
E05007340,35
E05007341,20
E05002123,35
E05001997,25
E05002330,35
E05008384,5
E05004360,5
E05008275,25
E05008276,40
E05008277,35
E05000682,110
E05006064,10
E05006065,5
E05005264,25
E05005775,10
E05006291,0
E05002432,75
E05000643,25
E05000142,90
E05007342,10
E05007343,0
E05002387,10
E05007216,10
E05003435,15
E05008818,5
W05000584,30
W05000629,0
E05004110,20
W05000342,0
W05000688,5
W05000144,50
W05000876,20
W05000343,5
W05000689,30
W05000648,30
W05000585,10
W05000911,10
W05000036,5
W05000169,15
W05000690,50
W05000170,40
W05000171,25
W05000172,50
W05000173,80
W05000174,150
E05005284,85
E05005200,5
E05005308,0
E05006261,0
E05006353,0
E05001059,135
E05006292,15
E05006293,5
E05006294,20
E05007151,10
E05004835,0
E05004836,10
E05001743,35
E05002161,5
E05002651,25
E05003436,0
E05001476,80
E05006310,10
W05000846,100
E05007152,10
E05005685,10
E05004606,5
E05004607,10
E05004608,15
E05004955,0
E05003296,65
E05003297,15
E05006262,25
E05006263,10
E05006264,5
E05007861,0
E05007185,5
E05007186,35
W05000928,40
W05000929,30
E05003154,55
E05008773,5
E05005218,55
E05004329,10
E05000038,80
E05004956,10
E05007596,40
E05002261,120
E05003713,0
E05001128,235
E05007217,0
E05004975,105
E05008844,30
E05001596,75
W05000877,125
E05000548,80
E05000907,195
E05007368,15
E05004330,0
E05005285,75
E05004976,5
E05001616,20
E05000876,15
E05008278,10
E05002262,75
E05002263,55
E05002264,70
E05004221,45
E05007940,0
E05000971,195
E05000991,60
E05005904,5
E05004396,15
E05006781,0
E05000511,55
E05006782,0
E05002066,30
E05001636,30
E05004813,30
E05000621,115
E05007661,20
E05007662,15
E05007621,0
W05000847,40
W05000820,10
E05006929,5
E05004886,5
E05005071,35
E05002753,30
E05006224,10
E05000319,95
E05005054,10
E05002713,15
E05004647,10
E05004451,25
E05003155,5
E05004488,0
E05006563,40
E05004686,15
E05005161,80
E05005162,70
E05008279,5
E05001547,105
E05001871,20
E05001872,25
E05005402,50
W05000278,10
E05006265,10
E05001011,80
E05001477,50
E05008690,75
E05008073,10
E05003337,90
E05003977,20
E05001028,85
E05004014,0
E05001029,195
E05001030,130
E05000549,95
E05005445,10
E05001439,70
E05005998,25
E05002433,35
E05007187,5
E05005583,5
E05005863,5
E05002206,50
E05002106,65
E05001440,100
E05008385,25
E05004623,25
E05004489,5
E05005935,30
E05001275,125
E05007031,5
E05004546,25
E05000301,75
E05000302,60
E05000491,85
E05000397,15
E05005925,5
E05004171,10
E05001361,185
E05000992,85
E05004781,5
E05004782,10
E05004783,20
E05000729,55
E05000730,70
W05000279,25
E05006225,5
E05006508,20
E05007663,10
E05005825,5
E05005371,5
E05006868,15
W05000901,65
E05000665,215
E05005936,0
E05001762,15
E05004252,80
E05001315,85
E05005978,15
E05005979,60
E05005980,30
E05005981,10
E05005982,25
E05000451,160
E05001800,55
E05007125,30
E05007218,5
E05008845,10
E05000714,200
E05005636,30
E05007664,5
E05005905,20
E05005143,15
E05007597,15
E05007598,20
W05000175,20
E05007280,20
E05008182,10
E05001382,45
E05008503,15
E05008504,55
E05008505,25
E05008506,45
E05008507,30
E05003978,25
E05004687,25
E05006311,0
E05002694,25
E05001819,15
E05001164,90
E05001082,60
E05007509,5
E05005309,0
E05003979,20
E05008000,50
E05001576,10
E05000731,10
E05000732,20
E05000733,60
E05004273,10
E05008710,10
E05004275,15
E05002207,65
E05006046,0
E05003578,0
E05000835,45
E05003983,20
E05007344,5
E05008386,70
E05008387,20
E05008388,10
E05008389,30
E05008390,10
E05008391,15
E05008392,40
E05008393,25
E05005098,60
E05008303,5
E05008304,20
E05008305,15
E05008306,25
E05001520,25
E05006266,25
E05001963,5
E05005311,15
W05000228,10
W05000229,30
E05003579,0
E05001083,120
E05007704,30
E05007527,0
E05005352,10
E05008648,10
E05008649,20
E05008650,10
E05008651,10
E05000160,45
W05000586,65
W05000587,75
E05006589,5
E05008746,65
E05003524,0
E05001169,180
E05008887,15
E05003383,35
E05003384,10
E05008508,25
E05008509,25
E05004801,5
E05002695,25
E05000262,75
E05004959,25
E05003203,35
E05008802,45
E05004331,0
E05004526,10
W05000630,25
W05000508,15
E05004837,0
E05008692,5
W05000450,5
E05004737,10
E05003385,40
E05002815,15
E05002784,10
E05005710,10
E05007219,20
E05004888,10
E05005423,20
E05005690,5
E05006354,0
E05006335,5
E05005711,15
E05005589,85
E05003313,20
E05005372,10
E05001721,40
W05000451,10
E05005906,10
E05005239,15
E05005240,20
E05005373,25
E05005712,10
E05006295,10
E05005864,5
E05006981,10
E05000972,305
E05005590,20
E05003961,15
E05003962,10
E05003963,15
E05003964,15
E05003965,0
E05008001,25
E05005025,5
W05000230,10
E05008819,0
E05006336,10
E05004919,35
E05003204,0
E05003482,15
E05003136,10
E05001479,35
E05008074,45
E05007220,10
E05003266,5
E05008002,20
E05001256,90
E05000684,55
E05002653,5
E05008075,75
E05007033,0
W05000103,20
E05004490,0
E05006355,65
E05006356,50
E05006357,15
E05007705,55
E05000161,235
E05001202,255
E05000162,35
E05007622,15
E05007623,10
E05006370,40
E05008848,50
E05007301,5
E05003410,0
E05006200,10
E05000512,105
W05000588,10
E05000278,125
E05005353,20
E05005026,10
E05005027,0
E05005028,5
E05005029,10
E05007115,15
E05002067,0
W05000825,15
E05004397,5
E05008186,10
E05005885,60
E05001637,130
E05000586,125
E05000623,55
W05000849,60
E05003714,5
E05003715,10
E05003716,10
E05003717,0
E05008693,10
E05003609,0
E05007302,5
E05007438,0
E05008510,20
E05008511,15
E05003231,5
E05001203,430
E05008774,10
E05005288,20
E05000715,215
E05008652,10
E05000736,85
E05002164,25
E05001910,10
E05008187,15
E05001638,70
E05003630,5
E05004670,0
E05005074,145
E05005075,125
E05008803,25
E05001204,225
E05004172,15
E05004078,5
E05004760,15
E05006959,5
E05004815,25
E05000263,125
E05007369,10
E05005076,105
E05005446,15
E05005447,20
E05006784,50
E05006785,20
E05005003,50
E05005004,45
E05003766,15
E05004452,5
E05003767,10
E05001229,110
E05008003,60
E05006312,10
E05006358,20
E05006313,0
E05005866,5
E05005867,5
E05002413,0
E05004863,15
E05008394,5
E05001839,140
E05005146,35
E05008888,15
E05000880,50
E05000858,25
E05008188,20
E05008189,10
E05008076,20
E05008004,120
E05008005,95
E05001170,130
E05002388,10
E05002389,20
E05005739,10
E05002109,35
E05006590,0
E05001362,105
E05008524,20
E05007528,5
E05006226,0
E05005937,30
E05003314,10
E05003315,5
E05003316,20
E05003317,10
E05003318,5
E05001060,200
W05000826,0
E05003437,35
E05000163,85
E05002467,90
E05001296,35
E05001297,45
E05001298,45
E05006930,60
E05002222,95
E05002468,60
E05000227,85
E05004977,10
E05001317,95
E05000126,15
E05008006,115
W05000231,15
W05000232,45
W05000233,15
E05006621,15
E05004140,70
E05008573,5
E05006541,5
E05005591,5
E05000083,25
E05007836,45
E05007624,5
E05003984,65
E05003483,0
E05003484,20
E05003485,5
E05001722,155
E05005448,25
E05001299,40
E05001171,115
E05003137,10
E05008804,0
E05005241,0
E05003941,25
E05006047,0
E05003525,0
E05001031,70
E05003411,5
E05001148,185
E05001782,165
E05004889,10
E05005203,0
E05004978,80
E05006314,5
E05005099,55
W05000764,35
E05002068,25
E05001032,15
W05000765,20
E05005637,10
E05005374,40
E05005375,35
E05003232,0
E05001521,70
E05001763,25
E05003580,5
E05005242,65
E05005243,90
W05000546,50
E05005592,5
E05006201,10
E05006202,5
E05006203,25
E05006204,20
E05005551,40
E05001383,65
E05006001,15
E05004398,10
E05002756,20
E05005638,10
E05005639,25
E05005640,30
E05005641,30
E05005642,25
E05008077,40
E05007837,10
E05007487,45
E05005244,5
E05000753,140
E05001277,145
E05001300,225
W05000280,40
E05000666,110
E05001706,35
E05007221,0
E05000513,20
W05000786,30
E05005828,5
E05008747,20
E05005527,25
E05008589,0
E05005123,30
E05005124,25
E05006509,5
E05002730,15
E05002731,15
E05001205,660
E05001278,180
W05000452,10
E05003138,0
E05005508,5
E05003299,70
E05008583,15
E05002390,5
E05006591,5
E05004802,30
E05001723,220
E05002208,175
E05006066,0
E05007116,0
E05008555,40
E05005552,10
E05000188,85
E05001522,115
E05000550,125
E05008078,15
E05007924,0
E05003581,5
E05000551,90
E05002241,20
E05007098,0
E05005830,0
E05001707,90
E05001457,150
E05004453,55
E05004112,0
E05001106,100
E05000321,100
E05001708,20
E05001107,50
E05002391,10
E05000754,60
E05003557,25
E05003319,30
E05003320,30
E05000164,190
E05007345,15
E05006846,20
E05002435,85
E05000528,20
E05000338,25
E05003657,0
E05000529,15
E05008079,5
E05004079,5
E05001709,45
E05003300,5
E05005536,40
E05004890,25
E05004113,15
E05004114,15
E05005831,10
E05001206,420
E05005829,45
E05000189,90
E05000190,95
E05007530,10
E05005148,10
E05005147,30
E05007625,25
E05000207,115
E05002223,85
E05001683,125
E05001684,80
E05002331,40
E05002619,40
E05001964,40
E05001061,215
E05000191,45
E05005265,70
E05000624,55
E05000208,50
E05007642,50
E05007189,5
E05000209,75
E05007573,25
E05002000,100
E05004202,20
E05005798,75
E05002001,80
E05007665,15
E05002095,90
E05006483,5
E05006484,5
E05006485,10
E05008395,10
E05001172,195
E05007574,20
E05007245,5
E05003927,45
E05006227,10
E05001384,80
E05005653,15
E05005654,10
E05005655,30
E05005656,25
E05005657,30
E05005658,25
E05001207,675
E05004671,5
E05002310,20
E05000909,275
E05005149,5
E05005832,20
E05008849,30
E05008007,75
E05005593,20
E05001801,170
E05007072,30
E05000587,100
E05005776,15
W05000879,160
E05006267,5
E05001783,50
E05000755,125
E05005958,0
E05005221,95
E05008850,10
E05001336,125
E05004304,40
E05001208,535
E05000246,75
E05004115,20
E05008748,40
E05005740,15
E05005833,0
E05007128,30
E05001012,30
E05005777,10
E05005778,20
E05001657,30
E05000322,50
E05008280,10
E05003174,55
E05001295,25
E05004137,90
E05001682,160
E05000320,35
E05005219,40
E05005797,45
E05004111,60
E05002754,10
E05005072,25
E05001838,265
E05000277,90
E05001165,130
E05004138,50
E05005686,50
E05003926,70
E05008281,5
E05008282,30
E05008283,35
E05008284,30
E05004664,15
E05004665,25
E05000877,50
E05004253,15
E05003202,5
E05005865,0
E05008285,25
E05002093,125
E05008286,10
E05003668,5
E05001166,70
E05000398,50
E05008287,15
E05007888,35
E05006564,15
E05005584,40
E05008288,15
E05006783,5
E05003502,70
E05008846,50
E05008289,30
E05008290,20
E05000584,185
E05008291,0
E05008292,15
E05004576,50
E05000878,70
E05001998,50
E05001999,70
E05004091,20
E05000378,95
E05005687,15
E05005286,100
E05007264,5
E05001909,40
E05001519,35
E05008293,5
E05003338,50
E05003940,15
E05000993,100
E05000562,100
E05000470,55
E05001478,75
E05008294,5
E05008295,15
E05002777,10
E05008296,10
E05008580,15
E05008297,10
E05002779,0
E05000411,20
E05006440,15
E05004254,25
E05003503,20
E05004092,20
E05008847,50
E05000734,150
E05005144,15
E05005585,15
E05001254,190
E05000644,80
E05007889,65
E05004666,20
E05006958,25
E05003134,30
E05003409,10
E05004139,15
E05005145,10
E05007126,20
E05007555,10
E05007455,0
E05002309,30
E05004255,30
E05007835,20
E05005201,20
E05002453,60
E05008298,20
E05000585,60
E05008299,10
E05002220,50
E05005826,15
E05000428,95
E05003339,55
E05003504,5
E05005202,15
E05003685,5
E05003686,5
E05003505,15
E05004667,35
E05002162,35
E05006565,0
E05007127,30
E05005586,10
E05007244,65
E05004957,15
E05000527,20
E05005827,60
E05004301,50
E05000412,35
E05003980,15
E05008183,10
E05004032,100
E05001873,85
E05000735,260
E05007114,25
E05005310,5
E05001705,40
E05000081,20
E05005587,5
E05004093,15
E05000834,75
E05000683,65
E05004648,70
E05001129,5
E05000379,80
E05005688,20
E05007571,30
E05000622,65
E05002652,25
E05002108,30
E05002107,50
E05002755,10
E05004256,60
E05006441,45
E05005287,100
E05001316,240
E05008300,5
E05004668,25
E05001167,65
E05001228,300
E05000082,35
E05003135,75
E05000908,85
E05006845,10
E05005588,10
E05005999,60
E05003981,30
E05005073,45
E05000879,75
E05004887,0
E05007385,20
E05008581,15
E05002781,20
E05008533,35
E05008582,35
E05004814,65
E05001874,35
E05007572,15
E05007486,20
E05007188,20
E05000951,140
E05008184,5
E05005220,25
E05004257,35
E05000143,135
E05004669,30
E05008691,75
E05004302,50
E05004258,30
E05007386,0
E05001276,150
E05002094,250
E05000816,175
E05000380,80
E05001335,280
E05006000,15
E05004094,15
E05004303,35
E05001168,65
E05007890,10
E05005097,30
E05004799,35
E05002163,40
E05004958,95
E05008301,15
E05004800,10
E05007891,15
E05003982,35
E05004918,80
E05008302,10
E05002454,85
E05003506,25
E05001255,260
E05005689,15
W05000821,0
W05000176,10
W05000177,5
W05000649,25
W05000650,20
W05000651,20
W05000784,15
W05000745,60
W05000822,15
W05000506,10
W05000344,5
W05000447,5
W05000785,45
W05000448,10
W05000507,5
W05000449,5
W05000930,70
W05000345,20
E05004624,25
W05000848,65
W05000823,0
E05002221,70
E05004625,15
E05003730,10
W05000931,35
W05000346,20
W05000824,10
E05007032,10
E05002434,150
W05000545,70
E05005327,40
E05005403,10
E05003139,5
E05007370,25
E05007371,25
E05001013,140
E05005204,5
E05001548,80
E05001502,15
E05000994,120
E05002757,25
E05008080,20
E05004577,60
E05005868,15
E05000817,170
E05000818,70
E05007281,10
E05005691,15
E05004846,30
E05000859,35
E05006645,10
E05006622,5
E05006510,0
E05002242,50
E05002243,45
E05002187,65
E05002188,25
E05004891,70
E05005554,10
E05005553,25
E05005938,25
E05008008,125
E05000399,15
E05003386,10
E05001658,20
E05001458,35
E05000303,50
E05001062,80
E05004738,5
E05004276,0
E05008711,5
W05000281,15
E05007190,5
E05003363,0
E05005424,30
E05002414,45
E05004141,20
W05000652,30
E05007372,40
E05005983,0
E05003175,10
E05003176,10
E05003687,0
E05006931,60
E05002069,50
E05004187,45
E05006418,40
E05006419,25
E05006420,40
E05006869,15
E05005006,10
E05006268,35
E05003267,0
E05003268,0
E05006048,0
E05004278,0
E05001209,425
E05007626,0
E05002620,5
E05008820,20
E05006337,15
E05000799,30
E05002621,0
E05007666,15
E05005594,10
E05002244,15
E05006228,0
E05002786,10
E05008307,10
E05000881,85
E05001210,515
E05001063,80
E05008081,15
E05001617,10
E05001549,215
E05007531,10
E05000429,105
E05002002,50
E05002096,125
E05007303,25
E05002003,15
E05002070,35
E05007838,5
E05005907,0
E05000247,75
E05007129,80
E05002671,10
E05007839,5
E05008308,5
E05002696,10
E05003582,0
E05006229,25
E05004937,40
E05003412,35
E05000100,225
E05000563,30
E05007034,10
E05004399,25
E05007282,10
E05007556,5
E05006646,10
E05001875,10
E05001802,145
E05006960,0
E05002415,50
E05007073,60
E05002209,15
E05004279,0
E05008805,35
E05007304,15
E05004892,40
E05003688,5
E05003718,15
E05004057,10
E05004058,5
E05005713,15
W05000850,105
E05006961,15
E05007153,30
E05007154,35
E05007155,30
E05007156,10
E05007157,10
E05001480,170
E05007532,15
E05008590,20
E05007534,20
E05007535,15
E05000492,160
E05005908,25
E05008694,5
E05006269,5
E05000430,100
E05000431,75
E05000432,105
E05006786,25
E05006787,20
E05006788,0
E05001318,30
E05001764,5
E05006338,20
E05000836,90
E05002732,10
E05006932,10
E05002265,80
E05002266,70
E05002267,125
E05000279,50
E05002124,60
E05004527,15
E05007536,25
E05004920,20
E05004921,10
E05006392,5
E05005714,0
E05000101,65
E05007099,25
E05007100,10
E05007101,35
E05001639,110
E05000952,35
E05005869,10
E05002311,5
W05000935,10
E05006962,20
E05008396,10
E05006567,10
E05004188,35
E05007373,30
E05007374,10
E05002210,35
E05008190,35
E05002370,0
E05002371,0
E05006623,15
E05001640,60
E05008851,30
E05000413,25
E05000552,65
E05008653,10
E05006393,5
E05007222,10
E05002733,5
E05008695,45
E05001685,85
E05003438,15
E05000927,90
E05005659,25
E05000564,95
E05006624,10
E05001211,65
E05001212,75
E05000565,45
E05007941,40
E05000566,30
E05001213,110
E05005007,0
E05001214,100
E05001876,5
E05000567,25
E05002097,190
E05006371,85
E05006372,120
E05006373,65
E05006374,60
E05005595,5
E05005596,10
E05004938,10
E05006205,15
E05006486,5
E05008821,45
E05005741,40
E05006230,0
E05006296,0
E05002392,5
E05003731,0
E05003732,15
E05005030,15
E05005031,45
E05005032,35
E05004672,5
E05004939,60
E05000882,25
E05008598,60
E05005742,10
E05003301,10
E05002816,0
E05002469,85
E05004222,5
E05004305,25
E05005555,30
E05001033,100
E05000772,75
E05000773,70
E05000144,30
W05000509,5
E05007035,5
E05000452,115
E05004816,15
E05000364,80
E05005449,35
E05005450,25
E05000645,25
E05004649,5
E05006359,10
E05006360,10
E05004454,5
E05004455,10
E05007346,5
W05000691,15
W05000589,55
E05008712,5
E05008852,105
E05001659,145
W05000892,20
E05002125,25
E05003486,5
W05000347,0
E05006983,15
W05000894,0
W05000104,10
E05003653,0
E05003631,0
E05008009,70
E05006231,0
E05007627,10
E05005376,70
E05004922,5
E05007951,10
E05002672,0
E05007840,10
E05005354,10
E05005377,20
E05008696,0
E05007706,25
E05008697,10
E05005909,0
E05007402,0
E05008698,5
E05007347,20
E05006847,5
E05006870,25
E05006871,50
E05006872,35
E05006873,55
E05006874,5
E05006875,45
E05006876,35
E05006877,35
E05005779,15
E05005780,5
E05005743,0
E05003654,10
E05003655,10
E05003656,10
E05003526,0
E05003527,20
W05000349,5
E05000530,20
E05001523,65
W05000105,5
E05003614,0
E05003610,5
E05003611,10
E05003612,15
E05003613,30
E05000453,130
E05007862,5
E05005744,25
E05003413,0
E05001441,145
E05007863,15
W05000453,0
W05000454,0
E05004893,10
E05004894,5
E05008191,10
E05002697,40
E05004332,15
E05005597,5
E05005598,0
E05001337,60
E05001338,55
E05002817,5
E05004425,0
E05008574,30
E05004427,20
E05005077,30
E05006592,15
E05006593,10
E05002332,10
E05000039,120
E05007265,5
E05004333,10
E05000625,40
E05000084,100
E05000228,160
E05005100,35
E05002312,10
E05002313,15
E05002314,20
E05002315,15
E05000928,140
E05004281,5
E05002818,0
E05004673,10
E05006542,10
E05006647,10
E05003719,0
E05008713,5
E05008397,10
E05004283,5
W05000827,5
E05004491,0
W05000455,0
E05008535,5
E05002245,15
E05000553,125
E05008398,5
E05004116,5
E05007925,0
E05003720,0
E05008192,10
E05002758,10
E05002819,0
E05001911,100
E05006789,5
E05005870,10
E05002699,15
E05004284,0
E05008557,5
E05005660,10
E05007246,5
E05004285,0
E05002820,0
E05004400,10
E05007158,5
E05003721,0
E05002734,0
E05004059,15
E05002821,10
E05005451,5
E05002700,10
E05000568,50
E05002316,5
E05004688,40
E05005745,40
E05005746,5
E05005747,20
E05005748,35
E05004173,5
E05006232,25
E05006984,35
E05005715,10
E05002071,15
E05002072,25
E05001014,110
E05008010,85
E05000433,70
E05006315,10
E05000165,235
E05001363,170
E05006233,0
E05001503,150
W05000828,20
E05006511,0
E05002224,25
E05007359,10
E05005886,70
E05005781,15
E05005782,20
E05004259,0
E05005984,10
E05005985,15
E05007643,35
E05003689,10
E05001877,40
E05004060,0
E05003632,5
E05004334,0
E05008309,20
E05005528,15
E05002126,20
E05001481,45
E05004401,10
E05003658,15
E05004739,5
E05005692,5
E05003583,0
E05000434,70
E05005910,10
E05005452,25
E05005476,15
E05001803,55
E05007159,0
E05004361,5
E05003321,25
E05003985,10
E05004362,15
E05003364,0
E05008399,25
E05002246,95
E05002247,85
E05002333,30
E05007644,25
E05008400,5
E05007305,0
E05004203,5
E05007036,25
E05005477,5
E05000837,10
E05001965,5
E05002622,5
E05008310,10
E05003414,10
E05004080,10
E05001279,170
E05004142,20
W05000392,0
E05008401,10
E05004528,15
E05004529,10
E05008806,30
E05005404,15
E05001280,120
E05004189,60
E05008807,15
E05001385,100
E05000102,80
E05005693,0
E05001364,240
E05006512,0
E05006234,0
E05004204,0
E05004205,10
E05000381,105
E05005055,0
E05000414,45
W05000693,5
E05001365,300
E05000667,190
W05000590,20
W05000694,30
W05000695,35
W05000696,30
E05002165,45
E05000626,75
E05006235,5
E05003774,20
E05003775,20
E05003507,20
E05005716,15
E05002110,155
E05001015,45
E05008311,25
E05008312,25
E05003633,30
E05005245,15
E05008512,0
E05003584,20
E05003585,15
E05006421,5
E05000280,140
E05000281,155
E05002698,30
E05000059,30
E05000685,40
E05004609,10
E05004610,30
E05004611,20
E05004612,15
E05004613,15
E05006049,0
E05006050,15
E05006051,10
E05006848,0
E05004960,95
E05005939,20
E05001386,155
E05007283,20
E05006985,65
E05004547,40
E05007387,10
W05000715,55
E05005911,5
E05000264,50
E05004940,30
E05000210,70
E05006933,15
E05001744,100
E05000929,195
E05005289,110
E05003669,20
E05005887,55
E05001016,115
E05004961,25
E05000339,80
W05000547,160
W05000145,5
E05007667,0
W05000697,15
E05001710,55
W05000106,5
W05000698,40
W05000888,5
W05000591,10
W05000766,60
W05000851,60
E05008591,0
W05000393,5
W05000178,0
W05000699,40
W05000146,5
W05000394,0
W05000107,10
W05000716,40
W05000700,70
W05000234,5
W05000510,0
W05000829,0
W05000179,0
E05005125,25
E05006513,15
E05006487,0
E05006514,15
W05000701,60
E05003942,70
W05000235,10
W05000787,65
W05000350,0
E05008011,75
E05007223,10
W05000511,20
E05004711,10
E05004712,0
E05004713,10
E05007074,15
E05004402,5
E05008853,25
E05005163,140
E05004223,0
E05004117,20
E05003487,0
E05000471,40
E05005599,30
W05000395,5
E05008313,50
W05000902,195
E05008402,35
E05008403,40
E05008404,10
E05008405,15
E05008406,35
E05008407,25
E05008408,20
E05006422,5
E05005694,10
E05006878,5
E05002714,55
E05008314,20
E05008315,10
E05008316,50
E05008317,20
E05005600,10
E05007008,5
E05008012,75
W05000918,40
E05004847,10
E05000415,15
W05000038,20
E05000910,250
E05004376,40
E05005290,75
E05000435,135
E05008749,60
E05001878,25
E05003439,25
E05000211,130
E05006849,5
E05000365,50
E05006934,10
E05006394,15
E05001966,70
E05000531,20
W05000788,50
E05005749,5
E05003634,5
E05005494,5
E05002268,105
E05002393,0
W05000748,40
E05004428,0
E05001215,380
W05000512,20
W05000513,60
E05001660,60
E05000860,95
E05002701,10
W05000702,60
W05000703,30
E05001130,50
W05000039,10
E05008318,5
W05000109,5
E05004015,5
E05004016,5
E05004017,25
E05004018,5
E05007841,5
E05008082,20
E05005478,5
E05003233,0
E05003269,5
E05003270,10
E05003271,5
E05003272,0
E05003273,0
E05003274,0
E05008193,35
E05000060,70
E05003776,35
E05006375,10
E05005291,35
E05001686,95
E05005888,35
E05001504,115
E05003440,5
E05000686,55
E05004306,5
E05005378,30
E05004403,5
W05000548,65
E05000323,35
E05004061,10
E05003528,5
W05000789,55
E05000212,185
E05001257,105
W05000549,10
E05005247,0
E05004674,0
E05000166,130
E05001230,135
E05005750,0
E05006206,0
E05005751,5
E05003529,5
E05003177,45
E05003928,70
E05001820,10
E05002347,60
E05000973,110
E05001879,5
E05008854,25
E05008699,40
E05004456,5
E05007926,0
E05004404,10
E05007864,20
E05005834,15
E05003777,10
E05008584,10
E05008409,10
E05000838,40
W05000830,5
W05000148,0
W05000149,0
E05000340,55
E05000341,75
E05002654,15
E05004405,5
E05008592,0
E05000040,75
E05000514,90
E05001880,10
E05001131,90
E05000607,80
W05000040,10
E05005529,10
E05007403,15
E05006442,30
E05004406,15
E05001034,145
E05005835,5
E05004650,10
E05004033,125
E05000436,145
E05005126,15
W05000895,20
E05008513,15
E05008514,10
E05004803,5
E05003690,5
E05003691,5
E05003692,5
E05004848,40
E05001661,75
E05004895,80
E05004095,15
E05000248,125
E05005405,10
E05002225,140
E05002317,30
W05000852,100
E05000953,50
E05005101,45
E05000472,10
E05000839,45
E05000554,30
E05001550,50
E05000041,100
E05000646,55
E05007360,5
E05005266,35
E05002623,0
E05005717,10
E05005643,0
E05005312,0
E05000167,165
E05008319,5
E05008320,15
E05004019,10
E05001231,25
W05000790,30
E05005601,25
E05007247,5
E05001459,145
E05001460,110
E05001461,50
E05001462,75
E05001463,135
E05007224,5
E05007599,5
E05002166,80
E05001967,25
E05002269,60
E05007102,10
E05003635,0
E05001035,45
E05005959,5
E05000774,170
E05000775,60
E05001108,255
E05001109,115
E05004740,10
E05003659,10
E05001064,120
E05000493,105
E05000974,40
E05006594,10
E05000569,60
E05000570,55
E05002127,45
E05001132,155
E05004962,25
E05003156,15
E05003157,20
E05005836,5
E05000192,40
E05005872,0
E05001724,10
E05004174,5
E05004175,25
E05004176,5
E05004177,20
E05004178,20
E05004689,70
E05005509,5
E05005837,10
E05002189,40
E05004260,15
E05003340,10
E05007037,20
E05007266,15
E05007267,10
E05002624,25
E05007268,30
E05002416,45
E05007269,10
E05005355,5
E05005267,35
E05003140,5
E05000571,120
E05000627,55
E05000515,30
E05006625,25
E05006626,10
E05008537,20
E05001662,55
E05000911,155
E05003234,0
E05004307,15
E05000756,55
E05001084,70
E05004741,5
E05004742,15
E05004743,15
E05004744,10
E05003733,25
E05002286,5
E05001387,110
E05004081,20
E05007404,15
E05007405,5
E05008410,10
E05008411,5
E05008412,25
E05008413,15
E05008414,5
E05007892,70
E05007893,10
E05007894,15
E05003141,0
E05005406,35
E05004578,60
E05004530,5
E05008889,15
E05005248,10
E05005205,15
E05000647,40
E05007557,20
E05007558,25
E05007559,30
E05007842,15
E05006270,0
E05004896,10
E05006052,0
E05001173,90
E05001174,80
E05001175,200
E05001176,70
E05001177,100
E05001216,625
E05008929,15
E05007388,20
E05002111,60
E05007473,10
E05004335,10
E05002822,10
E05000737,170
E05004118,40
E05005127,0
E05002759,40
E05004579,40
E05001663,115
E05005873,10
E05005268,45
E05001036,90
E05006271,5
E05004714,15
E05005078,25
E05002270,55
E05006595,0
E05005838,15
E05005752,20
E05004745,0
W05000110,10
E05003142,0
E05000912,100
E05005874,5
E05003530,0
E05005753,5
E05004897,15
E05004898,15
E05004899,5
E05004900,20
E05000304,90
E05006339,5
E05008013,25
E05000776,120
E05006935,0
E05008700,40
E05000588,95
E05007488,20
E05008914,5
E05001281,125
E05001282,95
E05001339,105
E05001340,125
E05002625,25
